Id,Gender,Customer Type,Type of Travel,Class,Age,Female,Loyal Customer,Business Travel,Eco Class,Business Class,Flight Distance,Wifi Service,Departure/Arrival,Online Booking,Gate Location,Food and Drink,Online Boarding,Seat Comfort,Inflight Entertainment,On-board Service,Leg Room,Baggage,Checkin Service,Inflight Service,Cleanliness,Departure Delay,Arrival Delay,Satisfied,Satisfaction
25176,Male,Loyal Customer,Business travel,Business,25,0,1,1,0,1,2021,5,5,5,5,3,3,3,3,5,3,4,3,2,3,29,21,1,satisfied
38877,Female,Loyal Customer,Business travel,Business,50,1,1,1,0,1,2480,3,3,3,3,5,3,1,4,4,4,4,5,4,2,0,0,1,satisfied
44506,Female,Loyal Customer,Personal Travel,Eco,44,1,1,0,1,0,503,3,4,3,2,3,5,5,2,2,3,2,5,2,3,0,0,0,dissatisfied
94570,Female,Loyal Customer,Business travel,Business,56,1,1,1,0,1,3587,1,1,2,1,4,4,4,5,5,5,5,3,5,5,0,0,1,satisfied
51116,Male,Loyal Customer,Personal Travel,Eco,70,0,1,0,1,0,109,3,5,3,1,5,3,5,5,1,1,5,1,5,5,0,0,0,dissatisfied
51395,Female,Loyal Customer,Personal Travel,Eco Plus,38,1,1,0,0,0,308,2,5,2,4,1,2,1,1,3,2,1,2,5,1,19,14,0,dissatisfied
111366,Male,Loyal Customer,Business travel,Business,56,0,1,1,0,1,3700,4,4,5,4,4,4,4,5,5,5,5,5,5,4,8,3,1,satisfied
92782,Female,Loyal Customer,Personal Travel,Eco,64,1,1,0,1,0,1671,2,1,2,1,4,1,2,2,2,2,2,2,2,2,26,10,0,dissatisfied
71687,Female,Loyal Customer,Personal Travel,Eco,25,1,1,0,1,0,1197,4,5,4,1,2,4,2,2,4,4,5,3,4,2,9,0,0,dissatisfied
92296,Female,Loyal Customer,Personal Travel,Eco,37,1,1,0,1,0,1814,3,5,3,1,3,3,3,3,4,4,3,4,5,3,0,0,0,dissatisfied
93720,Female,Loyal Customer,Business travel,Business,51,1,1,1,0,1,630,4,4,4,4,5,3,3,4,4,4,4,4,4,1,2,8,0,dissatisfied
95799,Female,Loyal Customer,Business travel,Business,57,1,1,1,0,1,2417,4,4,3,4,4,5,5,5,5,4,5,4,5,3,12,18,1,satisfied
42399,Male,Loyal Customer,Business travel,Eco Plus,59,0,1,1,0,0,329,4,4,4,4,4,4,4,4,3,1,3,1,5,4,0,0,1,satisfied
21287,Male,Loyal Customer,Business travel,Business,24,0,1,1,0,1,1710,5,5,5,5,4,4,4,4,4,1,2,3,4,4,32,12,1,satisfied
112043,Female,disloyal Customer,Business travel,Eco,45,1,0,1,1,0,1123,4,4,4,2,2,4,4,2,2,1,2,4,2,2,27,24,0,dissatisfied
94773,Female,Loyal Customer,Business travel,Eco,32,1,1,1,1,0,192,3,1,5,1,3,3,3,3,1,1,4,4,4,3,4,4,0,dissatisfied
91314,Female,Loyal Customer,Business travel,Business,53,1,1,1,0,1,442,4,4,4,4,2,4,5,5,5,5,5,5,5,5,0,0,1,satisfied
56858,Female,Loyal Customer,Business travel,Business,34,1,1,1,0,1,2565,1,1,1,1,4,3,3,3,5,3,4,3,5,3,0,0,1,satisfied
5038,Female,Loyal Customer,Business travel,Business,48,1,1,1,0,1,3310,1,1,5,1,3,4,5,4,4,4,4,3,4,5,1,40,1,satisfied
125989,Male,Loyal Customer,Personal Travel,Business,66,0,1,0,0,1,507,2,5,3,5,5,5,5,4,4,3,4,3,4,5,0,3,0,dissatisfied
70857,Female,Loyal Customer,Business travel,Business,47,1,1,1,0,1,761,2,2,2,2,4,4,5,4,4,4,4,4,4,3,0,0,1,satisfied
25584,Female,disloyal Customer,Business travel,Eco,25,1,0,1,1,0,696,4,4,4,4,4,4,4,4,3,4,4,2,3,4,28,32,0,dissatisfied
111089,Female,Loyal Customer,Personal Travel,Eco,9,1,1,0,1,0,319,2,4,2,3,4,2,4,4,1,5,3,2,4,4,16,6,0,dissatisfied
60312,Female,disloyal Customer,Business travel,Eco,24,1,0,1,1,0,406,4,5,4,3,2,4,2,2,5,3,4,5,5,2,0,0,1,satisfied
28143,Male,Loyal Customer,Business travel,Eco,34,0,1,1,1,0,859,5,2,5,2,5,5,5,5,3,3,1,3,3,5,0,0,1,satisfied
92747,Male,Loyal Customer,Personal Travel,Eco,22,0,1,0,1,0,1276,2,5,2,3,4,2,4,4,3,4,3,3,4,4,0,0,0,dissatisfied
121385,Male,Loyal Customer,Personal Travel,Eco,17,0,1,0,1,0,2279,2,4,2,1,5,2,5,5,3,4,5,4,4,5,0,0,0,dissatisfied
74883,Male,Loyal Customer,Business travel,Business,57,0,1,1,0,1,2586,3,3,3,3,4,4,4,5,5,5,5,5,5,3,0,0,1,satisfied
33757,Male,Loyal Customer,Business travel,Eco,58,0,1,1,1,0,266,4,1,1,1,3,4,3,3,4,4,3,2,3,3,14,40,0,dissatisfied
24954,Female,Loyal Customer,Personal Travel,Eco,19,1,1,0,1,0,1747,4,4,3,1,4,3,4,4,5,3,4,5,5,4,0,0,1,satisfied
75874,Female,disloyal Customer,Business travel,Eco,28,1,0,1,1,0,1972,4,5,5,4,4,4,4,4,3,2,2,3,3,4,0,0,0,dissatisfied
20440,Female,Loyal Customer,Business travel,Eco,53,1,1,1,1,0,177,5,2,2,2,1,2,5,5,5,5,5,2,5,5,0,0,1,satisfied
59335,Male,Loyal Customer,Business travel,Business,26,0,1,1,0,1,2338,4,4,4,4,4,4,4,4,5,5,3,4,4,4,18,0,1,satisfied
21865,Female,Loyal Customer,Business travel,Eco,61,1,1,1,1,0,551,4,1,1,1,4,3,4,3,3,4,3,2,3,3,65,64,0,dissatisfied
81730,Female,Loyal Customer,Business travel,Business,47,1,1,1,0,1,1416,4,4,4,4,4,4,4,4,4,4,4,3,4,4,0,0,1,satisfied
125002,Female,Loyal Customer,Business travel,Business,37,1,1,1,0,1,3210,2,2,2,2,5,3,3,5,5,5,5,5,5,3,0,0,1,satisfied
114118,Female,Loyal Customer,Personal Travel,Business,40,1,1,0,0,1,909,2,1,2,3,5,4,3,1,1,2,1,2,1,2,6,0,0,dissatisfied
52474,Female,Loyal Customer,Personal Travel,Eco Plus,64,1,1,0,0,0,261,3,5,1,1,5,3,2,5,5,1,1,2,5,4,0,3,0,dissatisfied
103543,Female,Loyal Customer,Business travel,Business,35,1,1,1,0,1,2244,3,4,2,2,1,4,4,3,3,3,3,4,3,4,0,2,0,dissatisfied
95382,Female,Loyal Customer,Personal Travel,Eco,59,1,1,0,1,0,273,4,4,4,1,3,4,4,1,1,4,1,5,1,1,0,0,1,satisfied
39689,Male,disloyal Customer,Business travel,Eco,20,0,0,1,1,0,1463,1,1,1,3,1,1,1,1,5,2,2,5,5,1,115,131,0,dissatisfied
119710,Female,Loyal Customer,Business travel,Business,41,1,1,1,0,1,3050,2,5,2,2,3,5,4,4,4,4,4,5,4,4,0,5,1,satisfied
41669,Female,disloyal Customer,Business travel,Eco,45,1,0,1,1,0,843,3,4,4,1,2,4,2,2,3,3,4,5,3,2,0,0,0,dissatisfied
10830,Female,disloyal Customer,Business travel,Business,36,1,0,1,0,1,216,2,2,2,4,4,2,4,4,3,3,5,4,5,4,3,2,0,dissatisfied
121924,Male,Loyal Customer,Business travel,Business,49,0,1,1,0,1,413,2,2,2,2,2,5,5,4,4,4,4,4,4,3,0,0,1,satisfied
76754,Female,Loyal Customer,Business travel,Business,33,1,1,1,0,1,689,5,5,3,5,2,5,4,5,5,5,5,3,5,3,0,0,1,satisfied
42172,Female,disloyal Customer,Business travel,Eco,22,1,0,1,1,0,817,3,3,3,2,3,3,3,3,2,2,2,3,2,3,0,0,0,dissatisfied
47106,Male,Loyal Customer,Personal Travel,Eco Plus,49,0,1,0,0,0,639,2,5,2,3,3,2,2,3,4,2,5,3,5,3,0,14,0,dissatisfied
59960,Female,Loyal Customer,Business travel,Business,52,1,1,1,0,1,3066,1,1,1,1,2,4,5,3,3,3,3,3,3,5,0,0,1,satisfied
51061,Female,Loyal Customer,Personal Travel,Eco,57,1,1,0,1,0,373,1,3,1,3,3,3,3,2,2,1,2,1,2,2,0,0,1,satisfied
96604,Male,disloyal Customer,Business travel,Business,29,0,0,1,0,1,972,2,2,2,2,3,2,3,3,5,4,5,5,5,3,2,,0,dissatisfied
113241,Male,Loyal Customer,Personal Travel,Business,41,0,1,0,0,1,236,4,4,4,3,5,2,2,3,3,4,3,1,3,1,1,0,0,dissatisfied
101179,Male,Loyal Customer,Personal Travel,Eco,63,0,1,0,1,0,1069,4,5,4,2,4,4,5,4,3,4,5,5,4,4,37,32,1,satisfied
26856,Female,Loyal Customer,Personal Travel,Eco,61,1,1,0,1,0,224,2,4,1,4,5,5,5,5,5,1,5,4,5,3,0,0,0,dissatisfied
61561,Male,Loyal Customer,Personal Travel,Eco Plus,26,0,1,0,0,0,2253,4,1,4,3,3,4,3,3,2,3,3,3,3,3,0,0,0,dissatisfied
127253,Female,Loyal Customer,Business travel,Eco,47,1,1,1,1,0,1107,1,1,1,1,1,4,3,1,1,1,1,2,1,1,21,26,0,dissatisfied
55880,Female,disloyal Customer,Business travel,Eco,21,1,0,1,1,0,733,2,2,2,4,5,2,4,5,2,5,4,4,3,5,7,36,0,dissatisfied
119484,Female,Loyal Customer,Business travel,Business,45,1,1,1,0,1,2957,1,1,1,1,5,4,4,5,5,5,5,3,5,4,0,0,1,satisfied
122128,Female,Loyal Customer,Business travel,Business,31,1,1,1,0,1,1723,5,5,5,5,4,5,4,4,4,5,4,3,5,4,0,28,1,satisfied
20004,Female,Loyal Customer,Business travel,Eco,68,1,1,1,1,0,589,4,5,3,5,1,3,3,4,4,4,4,4,4,3,0,0,1,satisfied
37740,Female,Loyal Customer,Personal Travel,Eco,24,1,1,0,1,0,1097,2,1,2,4,5,2,5,5,2,4,4,1,3,5,0,0,0,dissatisfied
21044,Male,Loyal Customer,Business travel,Business,47,0,1,1,0,1,3349,1,1,1,1,5,4,1,5,5,5,4,3,5,2,0,0,1,satisfied
36206,Female,Loyal Customer,Business travel,Eco,60,1,1,1,1,0,496,5,4,3,3,1,1,5,5,5,5,5,5,5,3,0,0,1,satisfied
53314,Male,Loyal Customer,Personal Travel,Eco,60,0,1,0,1,0,758,2,4,2,5,5,2,5,5,4,5,4,3,5,5,0,0,0,dissatisfied
63133,Female,Loyal Customer,Business travel,Business,57,1,1,1,0,1,337,3,3,3,3,3,3,3,3,3,3,3,2,3,4,8,0,0,dissatisfied
26764,Female,Loyal Customer,Personal Travel,Eco,67,1,1,0,1,0,859,4,4,4,3,3,3,3,1,1,4,1,3,1,4,0,0,0,dissatisfied
66510,Male,Loyal Customer,Personal Travel,Eco,13,0,1,0,1,0,447,1,5,1,3,3,1,2,3,3,3,5,5,4,3,0,0,0,dissatisfied
75995,Female,Loyal Customer,Business travel,Business,49,1,1,1,0,1,3198,1,1,1,1,5,4,5,5,5,5,5,5,5,3,0,2,1,satisfied
94446,Male,disloyal Customer,Business travel,Business,25,0,0,1,0,1,562,2,1,2,3,5,2,5,5,4,2,5,4,5,5,6,0,0,dissatisfied
72159,Female,Loyal Customer,Personal Travel,Eco,48,1,1,0,1,0,731,4,3,4,3,3,3,2,5,5,4,5,3,5,3,1,0,0,dissatisfied
109191,Female,Loyal Customer,Business travel,Eco,38,1,1,1,1,0,483,2,4,4,4,2,2,2,2,2,5,4,1,3,2,0,7,0,dissatisfied
101204,Male,Loyal Customer,Personal Travel,Eco,43,0,1,0,1,0,1069,1,3,1,1,1,1,1,1,3,1,1,4,1,1,19,6,0,dissatisfied
54126,Female,Loyal Customer,Business travel,Business,37,1,1,1,0,1,1400,4,4,4,4,5,3,1,4,4,4,4,5,4,2,0,0,1,satisfied
95297,Male,Loyal Customer,Personal Travel,Eco,10,0,1,0,1,0,323,2,3,2,3,5,2,5,5,4,3,4,2,4,5,3,4,0,dissatisfied
38460,Male,Loyal Customer,Personal Travel,Eco,29,0,1,0,1,0,1226,3,4,3,3,4,3,4,4,2,5,4,1,3,4,0,20,0,dissatisfied
21457,Female,Loyal Customer,Business travel,Business,63,1,1,1,0,1,377,1,5,5,5,3,4,4,1,1,1,1,2,1,2,0,0,0,dissatisfied
32869,Male,Loyal Customer,Personal Travel,Eco,29,0,1,0,1,0,101,4,5,1,2,2,1,4,2,5,2,4,3,5,2,0,0,1,satisfied
54602,Male,Loyal Customer,Personal Travel,Business,32,0,1,0,0,1,964,3,5,3,2,5,3,5,5,5,5,4,4,4,5,0,0,0,dissatisfied
96071,Female,Loyal Customer,Personal Travel,Eco,68,1,1,0,1,0,795,1,5,1,3,4,4,5,3,3,1,5,5,3,4,0,0,0,dissatisfied
82976,Female,Loyal Customer,Business travel,Business,48,1,1,1,0,1,1127,3,3,3,3,2,5,5,5,5,5,5,3,5,5,13,43,1,satisfied
52029,Male,Loyal Customer,Personal Travel,Eco,35,0,1,0,1,0,328,1,2,1,2,3,1,3,3,3,1,2,2,3,3,0,0,0,dissatisfied
73942,Male,Loyal Customer,Business travel,Business,22,0,1,1,0,1,2330,3,2,2,2,3,3,3,2,4,2,4,3,4,3,12,4,0,dissatisfied
7484,Female,Loyal Customer,Business travel,Business,39,1,1,1,0,1,2243,4,4,4,4,2,4,5,4,4,4,4,4,4,5,0,4,1,satisfied
58323,Female,disloyal Customer,Business travel,Eco,37,1,0,1,1,0,239,2,1,3,3,5,3,5,5,2,2,1,1,3,5,13,0,0,dissatisfied
651,Male,Loyal Customer,Business travel,Business,54,0,1,1,0,1,247,4,4,4,4,3,4,4,5,5,5,5,4,5,4,112,119,1,satisfied
6031,Male,Loyal Customer,Business travel,Business,61,0,1,1,0,1,690,3,5,5,5,4,3,3,3,3,3,3,2,3,1,77,68,0,dissatisfied
13590,Male,Loyal Customer,Personal Travel,Eco,62,0,1,0,1,0,152,1,4,1,2,3,1,3,3,5,4,4,5,5,3,8,,0,dissatisfied
49528,Male,disloyal Customer,Business travel,Eco,41,0,0,1,1,0,77,2,5,1,4,3,1,3,3,3,5,3,5,2,3,0,0,0,dissatisfied
116710,Male,Loyal Customer,Business travel,Eco Plus,44,0,1,1,0,0,372,5,5,5,5,5,5,5,5,3,1,1,1,3,5,0,4,1,satisfied
116848,Male,Loyal Customer,Personal Travel,Business,61,0,1,0,0,1,646,2,1,2,2,5,2,3,4,4,2,2,1,4,1,1,0,0,dissatisfied
84729,Female,Loyal Customer,Business travel,Business,48,1,1,1,0,1,1894,3,3,3,3,4,4,5,5,5,5,5,5,5,5,0,0,1,satisfied
25062,Female,Loyal Customer,Personal Travel,Eco,24,1,1,0,1,0,594,5,5,5,2,4,5,4,4,2,3,5,4,5,4,12,3,1,satisfied
65466,Male,Loyal Customer,Business travel,Business,52,0,1,1,0,1,3118,1,1,1,1,4,5,4,2,2,2,2,3,2,3,0,0,1,satisfied
10427,Male,Loyal Customer,Business travel,Business,54,0,1,1,0,1,3403,2,2,2,2,4,4,5,4,4,4,4,5,4,4,44,35,1,satisfied
71705,Female,Loyal Customer,Personal Travel,Eco Plus,12,1,1,0,0,0,1005,2,5,2,1,1,2,1,1,5,3,5,4,4,1,29,23,0,dissatisfied
46242,Female,Loyal Customer,Business travel,Business,73,1,1,1,0,1,1648,4,3,3,3,2,2,2,4,4,4,4,4,4,1,1,0,0,dissatisfied
17619,Male,Loyal Customer,Business travel,Eco,41,0,1,1,1,0,622,4,3,3,3,4,4,4,4,4,5,1,3,3,4,33,26,1,satisfied
109027,Female,Loyal Customer,Business travel,Business,55,1,1,1,0,1,2309,2,2,2,2,2,5,4,5,5,5,5,4,5,3,2,0,1,satisfied
108713,Male,Loyal Customer,Business travel,Business,40,0,1,1,0,1,2041,4,4,4,4,3,4,4,5,5,5,5,5,5,4,85,82,1,satisfied
13528,Male,disloyal Customer,Business travel,Eco,25,0,0,1,1,0,152,1,1,1,5,5,1,5,5,1,5,5,1,2,5,24,42,1,satisfied
8981,Female,Loyal Customer,Personal Travel,Eco,36,1,1,0,1,0,725,1,1,1,3,5,1,4,5,2,2,4,3,4,5,30,4,0,dissatisfied
71111,Male,Loyal Customer,Business travel,Business,33,0,1,1,0,1,2072,2,2,2,2,4,4,4,4,3,5,5,5,5,4,0,0,1,satisfied
28180,Male,Loyal Customer,Personal Travel,Eco,40,0,1,0,1,0,834,2,4,2,2,3,2,3,3,4,5,4,4,5,3,38,24,0,dissatisfied
71375,Male,disloyal Customer,Business travel,Eco,18,0,0,1,1,0,258,3,2,3,4,4,3,4,4,2,4,4,1,3,4,19,11,0,dissatisfied
73312,Male,Loyal Customer,Business travel,Business,45,0,1,1,0,1,1197,2,1,2,2,3,5,5,5,5,5,5,4,5,3,0,19,1,satisfied
103854,Female,Loyal Customer,Business travel,Business,16,1,1,1,0,1,1056,2,3,3,3,2,1,2,2,4,2,3,3,3,2,0,0,0,dissatisfied
2150,Male,disloyal Customer,Business travel,Business,49,0,0,1,0,1,685,3,3,3,3,4,3,4,4,5,3,5,3,4,4,0,0,0,dissatisfied
100503,Female,Loyal Customer,Business travel,Business,18,1,1,1,0,1,3864,1,4,4,4,1,1,1,1,2,5,4,4,4,1,0,0,0,dissatisfied
82477,Male,Loyal Customer,Personal Travel,Eco,53,0,1,0,1,0,509,4,5,4,5,4,4,1,4,5,4,5,3,5,4,0,0,0,dissatisfied
102590,Female,Loyal Customer,Business travel,Eco Plus,30,1,1,1,0,0,488,4,1,1,1,4,3,4,4,4,1,3,1,3,4,0,0,0,dissatisfied
55436,Male,Loyal Customer,Business travel,Business,39,0,1,1,0,1,2521,4,4,4,4,3,3,3,5,2,3,4,3,5,3,0,0,1,satisfied
8020,Male,Loyal Customer,Business travel,Business,50,0,1,1,0,1,2744,4,4,4,4,2,4,5,5,5,5,5,5,5,5,0,0,1,satisfied
98279,Male,Loyal Customer,Business travel,Business,51,0,1,1,0,1,2486,4,4,4,4,1,4,1,4,4,4,4,3,4,4,0,0,1,satisfied
117682,Female,Loyal Customer,Business travel,Business,34,1,1,1,0,1,2075,4,4,5,4,3,5,4,4,4,4,4,4,4,3,66,57,1,satisfied
94506,Female,Loyal Customer,Business travel,Business,55,1,1,1,0,1,2082,5,5,5,5,4,4,4,4,4,4,4,5,4,5,1,0,1,satisfied
9329,Male,Loyal Customer,Personal Travel,Eco,52,0,1,0,1,0,542,2,5,2,1,4,2,4,4,4,3,4,4,5,4,36,27,0,dissatisfied
50459,Female,Loyal Customer,Business travel,Eco,56,1,1,1,1,0,190,2,3,4,4,4,3,3,2,2,2,2,3,2,2,13,8,0,dissatisfied
23923,Female,Loyal Customer,Personal Travel,Eco,48,1,1,0,1,0,579,2,3,2,3,1,1,5,3,3,2,3,3,3,1,2,9,0,dissatisfied
6817,Male,Loyal Customer,Personal Travel,Eco,43,0,1,0,1,0,235,3,1,3,2,3,3,3,3,3,4,1,3,1,3,0,0,0,dissatisfied
67944,Male,Loyal Customer,Personal Travel,Eco,10,0,1,0,1,0,1235,3,5,3,2,1,3,1,1,5,2,4,5,4,1,2,0,0,dissatisfied
48250,Female,Loyal Customer,Personal Travel,Eco,41,1,1,0,1,0,173,2,2,1,3,1,1,1,1,5,4,4,1,2,1,183,173,0,dissatisfied
101042,Male,Loyal Customer,Business travel,Business,53,0,1,1,0,1,368,1,1,1,1,3,5,5,5,5,5,5,3,5,3,0,0,1,satisfied
90222,Female,Loyal Customer,Business travel,Business,45,1,1,1,0,1,2329,5,5,5,5,3,5,4,3,3,3,3,3,3,4,0,0,1,satisfied
115635,Female,Loyal Customer,Business travel,Business,41,1,1,1,0,1,337,1,1,1,1,5,5,5,4,4,4,4,5,4,3,8,4,1,satisfied
66286,Male,Loyal Customer,Personal Travel,Eco Plus,44,0,1,0,0,0,550,3,1,4,3,1,4,2,1,4,5,1,1,2,1,1,0,0,dissatisfied
101118,Male,Loyal Customer,Business travel,Business,46,0,1,1,0,1,1069,3,3,3,3,2,4,5,3,3,3,3,5,3,5,0,0,1,satisfied
124140,Male,Loyal Customer,Personal Travel,Eco,18,0,1,0,1,0,529,3,2,1,3,3,1,3,3,4,3,3,2,2,3,22,25,0,dissatisfied
25027,Female,Loyal Customer,Business travel,Eco,58,1,1,1,1,0,907,1,1,1,4,4,4,3,5,5,1,5,4,5,3,12,10,0,dissatisfied
5590,Female,Loyal Customer,Business travel,Business,50,1,1,1,0,1,2727,3,5,5,5,1,3,4,3,3,3,3,3,3,4,11,41,0,dissatisfied
83489,Female,Loyal Customer,Business travel,Business,52,1,1,1,0,1,2528,3,3,3,3,3,3,4,3,3,3,3,4,3,1,0,0,0,dissatisfied
108915,Male,Loyal Customer,Business travel,Business,42,0,1,1,0,1,2583,4,3,3,3,4,4,4,3,2,3,4,4,2,4,257,241,0,dissatisfied
63155,Female,disloyal Customer,Business travel,Business,36,1,0,1,0,1,447,2,2,2,4,3,2,2,3,5,2,5,3,4,3,14,7,0,dissatisfied
69850,Male,Loyal Customer,Personal Travel,Eco,14,0,1,0,1,0,1055,3,4,3,1,1,3,1,1,4,3,4,3,5,1,20,19,0,dissatisfied
63242,Female,Loyal Customer,Business travel,Business,54,1,1,1,0,1,3408,4,4,4,4,2,4,4,5,5,5,5,4,5,3,2,0,1,satisfied
30074,Male,Loyal Customer,Personal Travel,Eco,22,0,1,0,1,0,213,1,3,1,3,1,1,1,1,1,5,3,4,3,1,0,0,0,dissatisfied
123197,Female,Loyal Customer,Personal Travel,Eco,45,1,1,0,1,0,507,1,4,2,3,4,5,5,5,5,2,5,3,5,3,0,1,0,dissatisfied
70366,Female,Loyal Customer,Business travel,Business,47,1,1,1,0,1,3715,3,2,2,2,3,2,2,3,3,3,3,2,3,1,0,12,0,dissatisfied
101047,Female,Loyal Customer,Business travel,Business,46,1,1,1,0,1,368,3,3,3,3,2,5,5,5,5,5,5,5,5,5,18,5,1,satisfied
117515,Male,Loyal Customer,Business travel,Eco Plus,63,0,1,1,0,0,107,5,5,5,5,5,5,5,5,3,2,1,1,1,5,1,0,1,satisfied
13020,Female,Loyal Customer,Business travel,Business,44,1,1,1,0,1,2460,4,5,3,5,3,3,4,4,4,4,4,1,4,4,78,68,0,dissatisfied
105815,Female,Loyal Customer,Personal Travel,Eco,42,1,1,0,1,0,787,3,4,3,2,3,4,4,5,5,3,5,4,5,4,43,75,0,dissatisfied
10698,Male,Loyal Customer,Business travel,Business,29,0,1,1,0,1,74,2,2,2,2,2,2,2,2,2,3,4,2,4,2,0,0,0,dissatisfied
42170,Female,Loyal Customer,Business travel,Business,22,1,1,1,0,1,834,4,2,2,2,4,4,4,4,2,2,3,4,4,4,0,7,0,dissatisfied
9536,Female,disloyal Customer,Business travel,Business,25,1,0,1,0,1,288,5,4,5,4,4,5,4,4,5,4,5,5,5,4,0,0,1,satisfied
8729,Female,Loyal Customer,Personal Travel,Eco,48,1,1,0,1,0,227,1,3,1,3,4,4,4,4,4,1,4,3,4,1,49,45,0,dissatisfied
51517,Female,Loyal Customer,Business travel,Eco,56,1,1,1,1,0,425,2,5,5,5,4,1,2,2,2,2,2,3,2,2,0,0,1,satisfied
88955,Female,disloyal Customer,Business travel,Business,29,1,0,1,0,1,1184,1,1,1,1,1,1,1,1,5,4,4,4,4,1,0,0,0,dissatisfied
6153,Male,Loyal Customer,Business travel,Business,58,0,1,1,0,1,501,2,2,2,2,5,4,5,3,3,4,3,4,3,3,14,15,1,satisfied
91836,Male,Loyal Customer,Personal Travel,Eco Plus,24,0,1,0,0,0,532,1,4,3,5,3,3,3,3,4,4,5,3,5,3,0,0,0,dissatisfied
125032,Male,Loyal Customer,Business travel,Business,42,0,1,1,0,1,2300,4,4,4,4,3,3,3,5,5,3,5,3,3,3,5,11,1,satisfied
92449,Male,Loyal Customer,Business travel,Business,45,0,1,1,0,1,2139,3,3,3,3,4,5,5,5,5,4,5,3,5,4,0,0,1,satisfied
106847,Male,Loyal Customer,Personal Travel,Eco,43,0,1,0,1,0,1733,1,4,2,4,4,2,4,4,4,4,5,3,5,4,1,9,0,dissatisfied
49137,Female,disloyal Customer,Business travel,Eco,24,1,0,1,1,0,86,5,4,5,1,4,5,4,4,4,3,2,4,4,4,0,0,1,satisfied
11621,Female,Loyal Customer,Personal Travel,Eco,51,1,1,0,1,0,657,1,2,1,3,3,3,4,3,3,1,3,1,3,4,5,0,0,dissatisfied
89013,Male,Loyal Customer,Business travel,Business,27,0,1,1,0,1,2139,4,4,5,4,4,4,4,4,5,5,5,3,4,4,1,0,1,satisfied
24088,Female,Loyal Customer,Business travel,Business,27,1,1,1,0,1,3163,1,1,1,1,4,4,4,4,1,5,1,4,1,4,0,0,1,satisfied
77128,Female,Loyal Customer,Personal Travel,Eco Plus,26,1,1,0,0,0,1481,3,5,3,1,2,3,1,2,4,2,5,4,5,2,0,0,0,dissatisfied
73858,Female,Loyal Customer,Personal Travel,Eco,67,1,1,0,1,0,1810,3,5,4,1,1,5,5,2,2,4,2,4,2,4,0,0,0,dissatisfied
104697,Male,disloyal Customer,Business travel,Business,39,0,0,1,0,1,159,2,2,2,1,4,2,4,4,4,2,4,3,5,4,0,0,0,dissatisfied
63429,Male,Loyal Customer,Personal Travel,Eco,14,0,1,0,1,0,447,4,4,4,4,5,4,5,5,5,5,5,4,4,5,0,0,0,dissatisfied
38742,Female,Loyal Customer,Business travel,Business,44,1,1,1,0,1,3179,4,4,4,4,3,3,3,4,4,4,4,1,4,1,11,0,1,satisfied
70960,Female,disloyal Customer,Business travel,Business,42,1,0,1,0,1,802,2,2,2,1,5,2,5,5,4,4,4,3,5,5,0,12,0,dissatisfied
114333,Female,Loyal Customer,Personal Travel,Eco,70,1,1,0,1,0,846,2,4,2,2,2,5,5,5,5,2,5,5,5,3,51,32,0,dissatisfied
67176,Male,Loyal Customer,Personal Travel,Eco,10,0,1,0,1,0,985,3,4,3,1,2,3,2,2,4,2,4,5,5,2,12,11,0,dissatisfied
13160,Male,Loyal Customer,Personal Travel,Eco,57,0,1,0,1,0,562,2,1,2,4,1,2,1,1,2,2,4,4,3,1,0,0,0,dissatisfied
9155,Male,Loyal Customer,Personal Travel,Eco Plus,29,0,1,0,0,0,227,1,5,1,3,1,1,1,1,4,5,5,3,4,1,30,40,0,dissatisfied
25896,Male,Loyal Customer,Personal Travel,Eco,20,0,1,0,1,0,907,2,2,2,2,1,2,1,1,1,2,2,4,3,1,13,8,0,dissatisfied
128391,Female,Loyal Customer,Business travel,Eco,43,1,1,1,1,0,355,3,5,5,5,3,3,3,3,3,3,3,3,3,3,0,0,0,dissatisfied
18010,Female,Loyal Customer,Personal Travel,Eco,56,1,1,0,1,0,332,4,5,4,2,2,4,5,5,5,4,5,4,5,5,0,0,1,satisfied
51152,Female,Loyal Customer,Personal Travel,Eco,31,1,1,0,1,0,86,2,2,2,4,2,2,2,2,3,4,3,3,4,2,9,6,0,dissatisfied
100619,Female,disloyal Customer,Business travel,Eco,27,1,0,1,1,0,1121,4,4,4,2,4,4,4,4,5,2,4,2,4,4,17,3,0,dissatisfied
90440,Female,Loyal Customer,Business travel,Business,48,1,1,1,0,1,3998,2,2,2,2,3,5,4,2,2,2,2,5,2,4,1,0,1,satisfied
105710,Female,disloyal Customer,Business travel,Eco,23,1,0,1,1,0,787,1,1,1,3,4,1,4,4,2,5,4,2,4,4,22,24,0,dissatisfied
2460,Male,Loyal Customer,Business travel,Business,22,0,1,1,0,1,2708,1,1,1,1,1,1,1,1,1,1,4,4,3,1,0,18,0,dissatisfied
122606,Female,Loyal Customer,Business travel,Eco,48,1,1,1,1,0,728,4,5,5,5,5,3,4,4,4,4,4,1,4,4,0,0,0,dissatisfied
40898,Female,Loyal Customer,Personal Travel,Eco,44,1,1,0,1,0,599,2,2,2,3,2,2,2,2,5,4,3,2,1,2,139,139,0,dissatisfied
